날짜,title,category,summary,img
2020-05-29,"대통령의 입, 강남 집 1.5채...비서관은 강남 아파트+상가+임차권+오피스텔...",정치,지난 2월 '문재인 대통령의 입'으로 임명된 강민석 청와대 대변인이 서울 서초구 잠원동에 아파트 1.5채를 보유한 것으로 신고했다.최근 청와대 홍보기획비서관으로 내정된 한정우 춘추관장도 서울 양천구 신정동 아파트 등 2채의 집을 보유했다고 신고했다.,https://imgnews.pstatic.net/image/023/2020/05/29/2020052804875_0_20200529111202798.jpg?type=w647
2020-05-29,"현금으로 집 5차례 산 윤미향 ""난 저축하는 오랜 습관 있다""",정치,29일 국회 기자회견장에서 윤미향 더불어민주당 당선인은 검은 정장을 입고 A4용지 13쪽 분량 입장문을 빠짐없이 읽어내려갔다.그는 해당 모금명을 일부 거론하며 사업 비용 충당 후 남은 돈을 정대협 계좌로 이체하는 방식으로 나름대로 정산해왔다고 했다.윤 당선인에 따르면 모금에 사용한 개인 계좌는 총 네 개뿐이라고 한다.,https://imgnews.pstatic.net/image/025/2020/05/29/0003005024_001_20200530070106038.jpg?type=w647
2020-05-29,"윤미향, 안성쉼터-개인계좌 유용 등 부인...의원직 포기 거부",정치,더불어민주당 윤미향 당선자는 29일 국회 소통관 기자회견에서 그간 제기된 의혹들을 전면 부인했다.정의기억연대 활동에 비판적인 피해 할머니들을 배제했다는 의혹에 대해선 아무 해명을 내놓지 않았다.한국정신대문제대책협의회와 그 후신인 정의기억연대이 위안부 피해 할머니들을 모금에 동원하고 제대로 지원하지 않았다는 피해 할머니들의 주장에 대해서는 사실이 아니다라고 했다.,https://imgnews.pstatic.net/image/023/2020/05/29/2020052902471_0_20200529175602894.jpg?type=w647
2020-05-29,"[현장영상] 윤미향 ""모금, 할머니들에게 전달되지 않았다는 것 사실 아냐""",정치,,
2020-05-29,마스크 5부제 6월부터 폐지…언제든 구매가능(종합),경제,"공적 마스크 요일별 구매 5부제가 다음달 1일부터 폐지된다.식품의약품안전처는 마스크 수급상황이 개선됨에 따라 6월1일부터 요일별 구매 5부제를 폐지하고, 18세 이하 초·중·고 학생 등의 마스크 구매 수량을 5개로 확대하는 등 공적 마스크 제도를 개선한다고 29일 밝혔다.",https://imgnews.pstatic.net/image/003/2020/05/29/NISI20200507_0016308762_web_20200507115717_20200529112610865.jpg?type=w647
2020-05-29,"신입이라도 못 봐준다, 상사 뒷담화보다 치명적인 실수 1위",경제,실수를 통해 배우는 게 신입사원이라고 하지만 그래도 용납 안되는 실수가 있다고 한다.구인구직 플랫폼 '사람인'이 신입사원이라도 절대 해서는 안 되는 치명적인 실수'를 28일 소개했다.사람인이 직장인 1529명을 상대로 조사한 결과 신입사원의 치명적 실수 1위는 '근태ㆍ복장 등 기본적 예의 실수'였다.,https://imgnews.pstatic.net/image/025/2020/05/29/0003004847_001_20200529070144445.gif?type=w647
2020-05-29,한우 1등급 살 돈으로 2+등급 사서 먹는다···재난지원금의 배신,경제,신종 코로나 바이러스 감염증을 극복하기 위해서 정부가 긴급재난지원금을 지급하기 시작해 2주가 지났다.반면 긴급재난지원금을 사용할 수 없는 롯데마트·이마트는 비슷한 기간 매출이 꺾였다.가격이 상대적으로 저렴한 대형마트보다는 다소 비싸도 긴급재난지원금을 사용할 수 있는 매장에 소비자가 몰렸다는 뜻이다.,https://imgnews.pstatic.net/image/025/2020/05/29/0003004842_001_20200531104401889.gif?type=w647
2020-05-29,"수영장·헬스장·태권도장 회비 3만원씩 ""정부가 준다""",경제,"사회적 거리두기로 영업난에 시달리던 수영장, 헬스장, 체육도장 등에 숨통이 트일 전망이다.실내체육시설업 지원을 담당하는 문화체육관광부는 신고체육시설 16종 중 체력단련장, 체육도장, 수영장 외에도 지원 대상을 늘릴 수 있을지 검토하고 있다.체육시설설치법에서 규정한 신고체육시설업은 요트장업, 조정장업, 카누장업, 빙상장업, 승마장업, 종합 체육시설업, 수영장업, 골프 연습장업, 체력단련장업, 당구장업, 썰매장업, 무도학원업, 무도장업, 야구장업, 가상체험 체육시설업, 체육교습업 등이다.",https://imgnews.pstatic.net/image/008/2020/05/29/0004416587_001_20200529075202737.jpg?type=w647
2020-05-29,"초등생 보는데 ""가슴 찢어"" 中막장 광고···韓서 2조 벌어간다",경제,"만 15세 이상이면 누구나 앱 마켓에서 다운받을 수 있는 게임들의 각종 소셜미디어 광고 문구입니다.'저질 광고' 논란이 본격적으로 시작된 건 약 2년 전부터입니다. 게임물관리위원회로부터 약한 제재라도 받으면 게임 이름을 바꿔 재출시하거나, 다른 게임사들이 비슷한 막장 광고를 유튜브·페이스북 등에 유통하는 일이 반복됐습니다.중국 게임의 선정적인 광고, 왜 계속되는 걸까요?",https://imgnews.pstatic.net/image/025/2020/05/29/0003004908_001_20200529112001600.jpg?type=w647
2020-05-29,"모델 한미모 ""여배우 A씨가 성매매 알선"" 검찰 고발",사회,모델과 인터넷 방송 활동 등을 하는 한미모가 영화배우 A씨를 성매매 알선 등 혐의로 검찰에 고발했다고 29일 밝혔다.한미모 측은 성매매 알선 등 행위의 처벌에 관한 법률 위반과 상습도박 등 혐의로 A씨에 대한 고발장을 28일 서울중앙지검에 접수했다.한미모 측은 친분이 있던 A씨가 한 엔터테인먼트 대표 B씨와의 성매매를 알선했다고 주장했다.,https://imgnews.pstatic.net/image/023/2020/05/29/2020052900634_0_20200529153302373.jpg?type=w647
2020-05-29,"[단독]BJ한미모, 성매매알선 혐의로 女배우 고발",사회,"모델과 인터넷 방송 활동을 하며 이름을 알린 BJ 한미모가 여자 영화배우 A씨가 성매매 알선 등을 했다고 주장, A씨를 검찰에 고발했다.한미모 측은 성매매 알선 등 행위의 처벌에 관한 법률 위반과 상습도박 등 혐의로 A씨에 대한 고발장을 28일 서울중앙지검에 제출했다.고발장에 따르면 지난해 9월 A씨는 BJ 한미모에게 한 1000만원은 손에 쥐게 해줄게, 언니 10억원 정도 들어오거든이라며 자신이 거주하는 필리핀 마닐라에 찾아와 일을 도울 것을 제안했다.",https://imgnews.pstatic.net/image/014/2020/05/28/0004433214_001_20200528160403906.jpg?type=w647
2020-05-29,"코로나19 어제 신규확진 58명, 전원 수도권…쿠팡발 감염 확산(종합)",사회,"경기도 부천 쿠팡물류센터 집단감염 여파로 신종 코로나바이러스 감염증 신규 확진자 수가 연이틀 50명을 넘어섰다.전날 0시 기준 부천 쿠팡물류센터 관련 확진자는 총 69명이었으나 이후 서울과 경기, 인천에서 추가로 환자가 발생하면서 23일 첫 환자 발생 이후 닷새 만에 최소 90명을 넘어섰다.서울 중구 KB생명보험 전화영업점에서도 26일 첫 환자가 발생한 데 이어 전날 7명이 추가 확진돼 현재까지 8명이 확진 판정을 받았다.",https://imgnews.pstatic.net/image/001/2020/05/29/PCM20200529000071990_P4_20200529135519233.jpg?type=w647
2020-05-29,[속보] 성동구 음식점 직원 확진…증상 후 열흘간 일해,사회,서울 성동구에서 한 음식점 직원이 코로나19 증상이 나타나고도 열흘가량 일한 것으로 파악돼 추가 감염자 발생이 우려된다.29일 성동구에 따르면 관내 40번째 확진자로 이날 오전 양성 판정을 받은 60대 환자는 성수2가3동에 있는 음식점 '명가닭한마리'의 직원이다.,https://imgnews.pstatic.net/image/081/2020/05/29/0003094729_001_20200529151604671.jpg?type=w647
2020-05-29,이번엔 육로 뚫었다···'사드장비 교체' 밤샘 기습작전에 충돌,사회,국방부와 주한미군이 29일 새벽 시간 경북 성주 고고도미사일방어 체계 기지의 노후 장비 교체를 위한 육로 수송 작전을 펼쳤다.29일 국방부와 경찰 등에 따르면 경북 성주군 초전면 소성리에 지어진 사드 기지 인근에서 펼쳐진 이번 지상 수송은 기지 내 근무하는 한·미 장병들의 근무 여건을 개선하고 일부 노후화된 장비를 교체하기 위해서였다.이를 위해 28일 오후부터 대규모 경찰 인력이 사드 기지 인근에 배치됐다.,https://imgnews.pstatic.net/image/025/2020/05/29/0003004874_001_20200529085401429.jpg?type=w647
2020-05-30,[단독]윤미향 기자회견도 이해찬 감싸기도···남인순 솜씨였다,정치,"윤미향 더불어민주당 국회의원 당선인의 29일 기자회견은 집중된 관심만큼이나 무성한 뒷말을 낳고 있다.민주당 핵심 인사는 이날 윤 당선인의 입장을 지도부에 전달하고, 해명 내용을 함께 준비한 이는 남 최고위원이라고 했다.남 최고위원은 지난 22일 당 최고위원회의에서 이해찬 대표와 최고위원들에게 윤 당선인의 개인 계좌 내역을 별도 보고했다고 한다.",https://imgnews.pstatic.net/image/025/2020/05/30/0003005053_001_20200530070229512.jpg?type=w647
2020-05-30,"이재명 ""검찰, 내 정치생명 끊으려""…진중권 ""檢 아니라 문빠""",정치,"진중권 전 동양대 교수가 30일 이재명 경기지사를 향해 도지사님 정치생명을 끊으려고 한 것은 검찰이 아니라 '문빠'들이었다며 갑자기 도지사님 정치생명을 끊으려 했던 그 사람들은 놔두고 엉뚱하게 검찰 트집을 잡으시느냐고 썼다.다만 전 의원이 고발했던 건은 이 지사의 부인 김혜경씨의 트위터 계정으로 의심받은 '혜경궁 김씨' 관련 의혹이다.현재 이 지사가 재판을 받고 있는 사건은 당시 바른미래당 성남적폐진상조사특위가 고발한 건으로, 전 의원은 지난해 11월 대법원에 이 지사에 대한 선처를 바란다는 내용의 탄원서를 내기도 했다.",https://imgnews.pstatic.net/image/025/2020/05/30/0003005124_002_20200530174001924.jpg?type=w647
2020-05-30,"윤미향, '딸 김복동 장학생' 보도 반박…""할머니 용돈이었다""",정치,"윤미향 더불어민주당 의원이 자신의 딸을 '김복동 할머니 장학생'으로 지칭한 과거 게시물에 대해 직접 해명에 나섰다.윤 의원은 30일 오후 자신의 페이스북을 통해 조선일보 '윤미향, 자기 딸 학비 '김복동 장학금'으로 냈다'는 보도는 사실이 아니다라고 반박했다.고 김복동 할머니의 장학금이 윤 의원 딸의 대학 입학에 쓰였다는 근거라는 것이다.",https://imgnews.pstatic.net/image/025/2020/05/30/0003005110_001_20200531123501860.jpg?type=w647
2020-05-30,"[취재후] ‘만삭 위안부’ 영상, 어떻게 세상으로 나왔나?",정치,처음 전화를 걸었을 때 수화기 너머 반응은 미지근했습니다.KBS 다큐인사이트 제작팀은 최근 미국 국립기록관리청에서 '만삭의 위안부' 박영심 할머니 영상을 단독으로 발굴했습니다.이 영상에는 1944년 9월 중국 윈난성 쑹산에서 박 할머니와 다른 여성들이 미·중 연합군에게 구출되는 모습이 생생히 담겨 있습니다.,https://imgnews.pstatic.net/image/056/2020/05/30/0010843889_001_20200530081402504.jpg?type=w647
2020-05-30,"尹회견 본 위안부 할머니 ""만원 한장 쥐여준적 없으면서 뻔뻔하게""",정치,"더불어민주당 윤미향 당선자가 29일 국회에서 기자회견을 열어 그간 자신과 정의기억연대를 둘러싼 각종 의혹에 대해 전면 부인했다.앞서 야당은 윤 당선자가 개인 명의 계좌로 후원금을 모아 아파트 구매 등에 사적으로 사용했다고 했다.윤 당선자는 이에 대해 개인 계좌 4개로 모금이 이루어진 사업은 9건으로, 2억8000만원을 모금해 2억3000만원을 사업에 썼고 나머지는 정대협에 사용했다고 해명했다.",https://imgnews.pstatic.net/image/023/2020/05/30/2020053000206_0_20200530080138351.jpg?type=w647
2020-05-30,사은품 받으려 커피 300잔을 한번에…그들의 이유있는 집착,경제,버리더라도 커피 300잔을 주문하고 스티커만 챙긴다.평소 스타벅스 굿즈를 모으는 게 취미라는 직장인 김모씨는 커피 300잔 사재기까지는 아니어도 하루만에 17잔을 구매해서 레디백을 구했다며 웃돈을 얹어서 파는 재판매자들이 많기 때문에 그들에게 당하지 않겠다는 생각으로 구매를 서둘렀다고 말했다.굿즈는 더 이상 제품 판촉을 위한 사은품이 아니게 됐다.,https://imgnews.pstatic.net/image/008/2020/05/30/0004417207_001_20200530173401318.jpg?type=w647
2020-05-30,네이버·카카오 스톡옵션 대박… 직원들 수억씩 챙긴다,경제,"미국 전기차 회사 테슬라의 일론 머스크 최고경영자는 올해 회사 주가가 급등하면서 7억7000만달러를 챙길 수 있게 됐다.스톡옵션을 당장 주식으로 바꿀 순 없지만, 현재 주가를 기준으로 계산하면 한성숙 대표는 43억원, 최인혁 네이버파이낸셜 대표 21억원, 박상진 네이버 최고재무책임자·채선주 부사장은 28억원의 차익을 거둘 수 있게 된 셈이다.지난 3월 현재 네이버는 임직원 3276명이 스톡옵션을 보유하고 있는데 시세 차익은 2260억원이다.",https://imgnews.pstatic.net/image/023/2020/05/30/2020053000192_0_20200601150104007.jpg?type=w647
2020-05-30,20억 주고 2조원 번 김범수…기부하는 단 한 가지 이유,경제,김범수 카카오 의장이 20억원을 기부하고 두달반만에 자산이 2조원 이상 늘었다는 소식이 화제다.왜 어떤 사람은 기부하고 어떤 사람은 기부하지 않을까.1. 돈이 많으면 기부하기가 더 쉬울까.,https://imgnews.pstatic.net/image/008/2020/05/30/0004417234_001_20200530084201291.jpg?type=w647
2020-05-30,"은행 이자 마땅찮은 집주인들, 전세→ 월세 전환 늘어날 듯",경제,한국은행이 2개월만에 기준금리를 0.5%로 추가 인하하면서 주택 임대시장에 적잖은 파장이 예고되고 있다.또 당첨만 되면 수억원의 시세차익을 볼 수 있는 청약 대기 수요가 임대시장으로 몰리면서 전셋값 상승을 부채질하는 양상이다.전문가들은 기준금리 인하로 주택 임대시장에서 전세보다 월세 계약이 더욱 늘어날 것으로 전망했다.,https://imgnews.pstatic.net/image/469/2020/05/30/0000501126_001_20200602092906990.jpg?type=w647
2020-05-30,'식재료 꾸러미' 신청했더니…개인정보 통째 유출 돼,경제,"코로나19로 어려워진 서민 살림을 돕기 위한 정부와 지자체의 지원이 이어지고 있습니다.신청서에는 개인정보를 '식재료 꾸러미 제작, 유통 업체'가 받는다고 적혀 있습니다.그런데 개인정보를 넣고 신청서를 냈더니 농산물 꾸러미를 신청한 학부모와 학생의 이름, 주소, 휴대전화 번호 등이 모두 나옵니다.",
2020-05-30,"[단독] 윤미향 ""내 딸, '김복동 장학생'으로 대학 입학했다""",사회,윤미향 더불어민주당 의원이 자신의 딸이 김복동 할머니 장학생이었다며 과거 밝혔던 사실이 30일 확인됐다.윤 의원은 자신의 딸이 기부한 직후 자신의 이름으로 70만원을 나비기금에 기부하기도 했다.결국 자신의 기부금과 딸인 김씨의 기부금 모두 윤 의원 개인 계좌로 들어갔다는 것이다.,https://imgnews.pstatic.net/image/023/2020/05/30/2020053000602_0_20200530210802666.jpg?type=w647
2020-05-30,"보험사 4억 제시 뿌리치고, 민식이 부모는 왜 7억 요구했나",사회,"스쿨존에서 교통사고로 목숨을 잃은 고 김민식 군의 부모가 보험사를 상대로 7억원 규모 민사소송을 낸 사실이 드러나면서 논란이 일고 있습니다.법조계에 따르면 일실수입과 장례비는 사실상 고정된 금액으로 책정하기 때문에 견해차가 크지 않습니다.민식 군의 경우 일실수입은 약 3억 9500만원, 장례비는 500만원입니다.",
2020-05-30,"윤미향, 이효리·할머니들 기부 직후 집값 치렀다",사회,"윤미향 더불어민주당 국회의원 당선인은 경매를 통해 2012년 5월 취득한 수원 아파트 매입자금 출처 출처에 대해 29일 기자회견에서 세 번째로 말을 바꿔 예금, 가족들로부터 빌린 돈이라고 했다.인터넷매체 통일뉴스에는 윤 당선인이 경매에서 낙찰받은 아파트값을 치르기 두 달 전인 2012년 3월8일부터 '아프리카 콩고 성폭력 피해자 후원' 명목으로 자기 계좌를 내걸고 돈을 걷은 기록이 지금도 남아 있다.당시 모금은 가수 이효리가 첫 주자로 영상메시지와 함께 500만원을 기부해 국민적 관심을 끌었고, 위안부 피해자인 김복동·길원옥 할머니 돈까지 기부됐다.",https://imgnews.pstatic.net/image/023/2020/05/30/2020052904426_0_20200530103502527.gif?type=w647
2020-05-30,쿠팡물류센터 관련 확진자 108명…인천 일가족 집단감염 사례도(종합),사회,"경기도 부천 쿠팡물류센터와 관련한 신종 코로나바이러스 감염증 확진자가 총 108명으로 늘어났다.방대본은 여의도에 위치한 연세나로학원 관련 사례를 조사하는 과정에서 이 학원의 20대 강사와 어머니 등 인천 일가족 5명, 그리고 그의 가족이 운영하는 부동산 중개업소 동료와 가족 등 2명, 학원 수강생 2명 등 지금까지 총 9명의 감염 사실을 확인했다고 밝혔다.학원 강사의 어머니가 쿠팡물류센터 직원 확진자와 먼저 접촉한 뒤 감염됐고, 이어 가족과 직장 동료 등으로 연쇄감염이 일어난 것으로 알려졌으나 쿠팡 측은 자사 물류센터발은 아닌 것으로 확인됐다고 밝혔다.",https://imgnews.pstatic.net/image/001/2020/05/30/PYH2020052611340006500_P4_20200530221816253.jpg?type=w647
2020-05-30,머리 사라진 꿀벌 떼죽음에 美 발칵…범인은 亞 '살인 말벌',사회,"동물을 뜻하는 '애니멀'은 영혼을 의미하는 라틴어 '아니마'에서 유래했습니다.미국에서 일어난 꿀벌 피해 사진을 보여주자 그는 단번에 저렇게 수북하게 죽어 있으면 100% 장수말벌에 의해서 사냥당한 것이라고 말했습니다.장수말벌 10마리 정도면 꿀벌 2만, 3만 마리를 30분 만에 몰살할 수 있다고 설명하더군요.",https://imgnews.pstatic.net/image/025/2020/05/30/0003005116_001_20200530181101865.jpg?type=w647
2020-05-31,"진중권 ""문빠랑 같이 가야하는 이재명의 사정도 이해한다""",정치,진중권 동양대 전 교수가 한명숙 전 국무총리에 동병상련을 느낀다며 '재심 운동'을 응원한 이재명 경기도지사를 비판한 뒤 오해가 있을까 봐 한 마디라며 덧붙였다.이 지사 이러한 입장은 한 전 총리 불법정치자금 사건 수사 당시 검찰이 증인으로 출석했던 최모씨에게 위증을 교사했다는 의혹이 보도된 지 하루 만에 나왔다.대법원 확정 판결을 앞둔 이 지사는 자신의 '친형 강제입원' 사건을 거론하며 검찰을 향해 날을 세우기도 했다.,https://imgnews.pstatic.net/image/018/2020/05/31/0004652575_001_20200531001001717.jpg?type=w647
2020-05-31,"어리둥절 뉴스, 북한이 윤미향을 두둔하고 나섰습니다",정치,북한이 더불어민주당 윤미향 의원에 대한 각종 의혹 제기를 '친일 적폐 세력의 비열한 음모'라고 규정하며 남조선 인민이 친일 청산 투쟁을 끝까지 벌려야 한다고 했다.북한 선전매체 우리민족끼리는 31일 '도적이 매를 드는 격'이라는 제목의 글에서 최근 남조선 보수 패당이 일본군 성노예 피해자 문제 해결을 위해 활동해 온 반일 단체인 정의기억연대의 부정부패 의혹을 집요하게 물고 늘어지며 진보민주개혁 세력에 대한 비난 공세에 악용하고 있다고 했다.,https://imgnews.pstatic.net/image/023/2020/05/31/2020053101078_0_20200531171202695.jpg?type=w647
2020-05-31,하태경 “민경욱 ‘중국 해커 총선 개입설’은 국제망신”,정치,"미래통합당 하태경 의원이 '부정선거 의혹'을 제기해온 민경욱 의원을 향해 비호감 세력, 괴담 세력 등으로 지칭하며 이들을 청산해야 당 지지율이 오른다고 밝혔다.총선 패배 후 당 쇄신, 혁신을 앞에 둔 상황에서 민 의원과 보수 유튜버들 중심으로 끊이지 않는 선거부정 목소리와 절연하기 위한 것으로 보인다.",https://imgnews.pstatic.net/image/022/2020/05/31/20200531504887_20200531145602910.jpg?type=w647
2020-05-31,"이재명 ""진중권, 손가락 말고 달 봐라""···이틀째 온라인 설전",정치,"한명숙 전 총리 정치자금수수 사건의 재심 논란으로 촉발된 이재명 경기지사와 진중권 전 동양대 교수의 온라인 설전이 이틀째 이어졌다.이 지사가 지난 30일 SNS를 통해 한 전 총리 사건 당시 검찰 수사의 문제점을 지적하며 재심을 공개 지지한 데 대해 진 전 교수는 잘못 짚었다고 비판했고, 이에 이 지사는 31일 손가락이 아닌 달을 보고 말해달라고 응수했다.이 지사는 이날 페이스북 게시글에서 진 전 교수를 향해 달의 생김새보다 손가락이 더럽다고 말하고 싶은 교수님 심정을 십분 이해한다.그러나 누군가에겐 달이 더 중요하다고 했다.",https://imgnews.pstatic.net/image/025/2020/05/31/0003005252_001_20200531201801897.jpg?type=w647
2020-05-31,"김웅, '진땀' 윤미향에 ""증빙자료 제시 못하면 횡령""",정치,검사 출신 김웅 미래통합당 의원이 30일 최근 자금 관련 의혹이 제기된 더불어민주당 윤미향·윤건영 의원에 대해 횡령이라고 봐야 한다고 했다.윤건영 의원은 별도 계좌를 운용한 사실을 인정하면서도 부정하게 사용했거나 개인적 이익을 위해 쓰지 않았다고 주장했다.이에 대해 김 의원은 이날 페이스북에 글을 올려 법인 계좌가 있음에도 개인 계좌로 돈을 받거나 자금을 옮기는 것은 정상이 아니다라며 굳이 개인 계좌를 사용한 이유와 그 사용처를 밝히지 못하는 한 횡령이라고 봐야 한다고 했다.,https://imgnews.pstatic.net/image/023/2020/05/30/2020053001553_0_20200530200002574.jpg?type=w647
2020-05-31,K5에도 밀린 국민차···쏘나타가 슬프지 않은 이유 따로 있다,경제,"국민차·아빠차·패밀리 세단으로 35년간 국내 자동차 시장을 군림해 온 현대자동차의 대표 중형세단 쏘나타의 위상이 예전 같지 않다.지난해 현대차 라인업 가운데 가장 많이 팔린 차종은 그랜저였고, 2위가 쏘나타였다.현대차 측은 제조사가 의도적으로 특정 차종을 외면할 이유는 없다며 쏘나타는 30년 넘게 명맥을 이어 온 '헤리티지 밸류'가 있다고 강조했다.",https://imgnews.pstatic.net/image/025/2020/05/31/0003005151_001_20200531090301851.jpg?type=w647
2020-05-31,5년 만에 돌아온 '래미안' 한달 만에 1조 수주…의미있는 이유,경제,"5년 만에 정비사업 수주시장에 참여를 선언한 삼성물산 건설부문은 한 달 만에 두 곳에서 1조원의 수주성과를 달성했다.반포아파트 3주구 재건축사업은 서울 서초구 반포동 1109번지 일대 1490가구를 재건축해 지하3층~지상35층, 17개동 2091가구 규모로 건설하는 프로젝트다.지난달 삼성물산은 서초구 반포동 '신반포15차' 재건축의 시공사로 선정돼 최근 도급공사계약을 체결했다.",https://imgnews.pstatic.net/image/015/2020/05/31/0004350627_001_20200601201501521.jpg?type=w647
2020-05-31,"[더오래]매일 편의점에서 같은 물건 사는 할머니, 왜 그런가 했더니",경제,"90세 이상 일본 고령자 중 절반이 치매 환자다.스타벅스, 은행, 우체국은 지역포괄지원센터와 제휴해 치매 환자를 배려하는 공동대책을 논의하고, 지역사회와 다양한 대책을 추진하고 있다.후쿠오카현 오무타시는 2003년부터 지역사회 다수의 주민과 단체가 참여하는 '치매 SOS 네트워크 모의훈련'을 실시하고 있다.",https://imgnews.pstatic.net/image/025/2020/05/31/0003005209_001_20200531130101785.jpg?type=w647
2020-05-31,[그게머니]빚 다이어트? 월 이자 7만원 아끼려다 500만원 토해낸 이유,경제,"수억 원 대출을 끼고 아파트를 산 사람이라면 계산기를 두드리고 있을 겁니다. 앞으로 금리가 더 떨어질 수 있으니 변동금리형 주택담보대출로 갈아탈지 아니면 현재 금리 수준에 묶는 고정금리형 주담대를 고민하겠죠.대출 받은 지 5개월 된 임씨의 중도상환수수료는 497만원에 이른다.다만 대출 기간이 3년이 지났거나, 변동금리에서 고정금리로 갈아탈 때는 수수료를 물지 않는다.",https://imgnews.pstatic.net/image/025/2020/05/31/0003005150_001_20200601144901840.jpg?type=w647
2020-05-31,이틀 후면 48억 날아가는데 로또 1등당첨자 1년째 오리무중,경제,"지난해 6월 추첨한 로또복권 당첨금 48억원의 주인이 아직도 나타나지 않고 있다.앞서 지난달 동행복권 측은 홈페이지에 861회 1등 당첨자의 당첨번호를 소개하며 당첨금을 찾아가라며 공지문을 띄웠지만, 이날까지 당첨자는 나타나지 않았다.861회차 복권은 2등 당첨자도 아직 당첨금을 받아가지 않았다.",https://imgnews.pstatic.net/image/025/2020/05/31/0003005262_001_20200601064213452.jpg?type=w647
2020-05-31,소방관 딸 순직하자···32년 만에 나타난 생모는 1억 타갔다,사회,국회 법제사법위원회는 지난 19일 법안심사소위를 열고 이를 논의했지만 '계속 심사' 결론이 나면서 20대 처리는 불발됐다.자녀가 어릴 때 남편과 이혼한 생모가 소방관 딸이 순직하자 32년 만에 나타나 '법적 상속인'을 주장하며 유족급여 등 1억원가량을 받았다.이에 전남편과 큰딸 측은 장례식장조차 오지 않았던 사람이 뻔뻔하게 경제적 이득을 취하려 한다며 양육비 청구 소송으로 맞섰다.,https://imgnews.pstatic.net/image/025/2020/05/31/0003005153_001_20200531100107611.jpg?type=w647
2020-05-31,"표창원 ""내가 박근혜 비판하자, 우리 어머니 사흘 앓아누워""",사회,"정치판을 떠나겠다고 선언한 더불어민주당 표창원 의원을 인터뷰한 건 지난 15일이었다.하지만 2012년 18대 대선을 기점으로 보수 진영과 사이가 멀어졌다.국정원 댓글 사건 당시 보수 정당을 비판했고, 이후 민주당에 입당해 국회의원이 됐다.",https://imgnews.pstatic.net/image/023/2020/05/30/2020052902210_0_20200531135403975.jpg?type=w647
2020-05-31,"신규 확진 최소 13명, 사흘째 '뚝뚝'…선교회발 확진자 4명 추가",사회,"신종 코로나바이러스 감염증 확진자 수가 나흘 연속 뚝뚝 감소하며 10명대로 떨어졌다.이날 서울 강서구 공항동에서는 30대 여성, 경기 성남시에는 29세 남성 그리고 이 남성과 동거하는 20대 2명이 확진 판정을 받았는데, 이들은 모두 CCC 회원인 강북구 14번 확진자 관련 확진자다.우선 성남시 확진자의 경우 'CCC 초발 확진자로 지목된 28세 남성→CCC 간사인 성남시 29세 남성→성남 132번과 동거인인 2명의 20대' 순으로 연쇄 감염이 발생했다.",https://imgnews.pstatic.net/image/421/2020/05/30/0004667526_001_20200531192805991.jpg?type=w647
2020-05-31,쿠팡 이어 선교회·아나운서 아카데미까지…수도권 집단감염 '산발',사회,"수도권에서 쿠팡 물류센터와 클럽 집단 감염이 소강상태로 이어지고 있는 가운데 인천 계양구 일가족 감염은 가족이 운영하는 부동산 방문자와 다른 중개사에게서도 확인됐다.인천 계양구 일가족 관련 사례는 가족 구성원이 운영하는 부동산을 고리로 감염 사례가 추가 확인되는 모양새다.해당 사례는 서울 영등포 연세나로학원 발생을 조사하던 중 학원 강사의 가족, 가족이 운영하는 부동산 직장 동료 등이 양성으로 확인되면서 발견됐다.",https://imgnews.pstatic.net/image/003/2020/05/31/NISI20200531_0016363849_web_20200531134235_20200531160806804.jpg?type=w647
2020-05-31,코로나19 어제 27명 신규확진-닷새만에 20명대로…지역 산발감염(종합),사회,"신종 코로나바이러스 감염증 일일 신규 확진자 수가 닷새만에 20명 후반대로 떨어졌다.신규 확진자 수는 경기도 부천 쿠팡물류센터발 집단감염이 확산하면서 최근 며칠간 크게 증가했으나 시설 관련자들에 대한 전수 조사가 거의 마무리되면서 증가 폭도 줄어드는 것으로 분석됐다.신규 확진자 수는 지난 25∼26일 이틀간 10명대에 머물다가 27일 쿠팡물류센터 근무자를 중심으로 확진자가 추가되면서 40명으로 늘었고, 이튿날인 28일에는 배 수준인 79명으로 급증했으며 이어 29일에 58명, 30일에 39명이 각각 확진됐다.",https://imgnews.pstatic.net/image/001/2020/05/31/PCM20200530000060990_P4_20200531105708190.jpg?type=w647
2020-06-01,[단독]주식-부동산 시장도 北접근 허용… 정부 “당장 어렵다는건 알아”,정치,정부가 '남북교류협력에 관한 법률'을 개정하면서 북한 기업의 한국 진출에 대한 근거 조항까지 마련하려는 것은 남북 협력의 핵심인 경제 분야 협력을 본격화하고 비핵화 대화의 모멘텀을 만들어보겠다는 의도로 보인다.우리 기업이 북에 가서 사업하는 것을 정부가 지원하는 것처럼 북한 기업이 한국 시장에 와서 영리 활동을 펼칠 수 있는 근거를 국내법에 담겠다는 것이다.기존 교류협력법에는 북한 기업이 한국에서 경제활동을 할 수 있는 법적 근거 자체가 없었다.,https://imgnews.pstatic.net/image/020/2020/06/01/0003289229_001_20200601090901709.jpg?type=w647
